DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3,03-01-2019,1046,1123,1105,Frontier Airlines Inc.,769,N608SW,97,85,70,18,6,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,13,14,0,N,0,0,0,12,5,1
3,03-01-2019,2118,2138,2115,Frontier Airlines Inc.,1033,N757LV,80,85,60,23,28,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,15,5,0,N,0,23,0,0,0,0
4,03-01-2019,1822,1848,1755,Frontier Airlines Inc.,2359,N385SW,86,80,63,53,47,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,6,17,0,N,0,27,0,6,0,20
4,03-01-2019,1321,1351,1335,Frontier Airlines Inc.,2360,N618WN,90,80,65,16,6,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,6,19,0,N,0,6,0,10,0,0
4,03-01-2019,1644,1713,1630,Frontier Airlines Inc.,2812,N671SW,89,80,63,43,34,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,4,22,0,N,0,22,0,9,0,12
4,03-01-2019,2230,143,35,Frontier Airlines Inc.,835,N460WN,133,150,116,68,85,PHX,Phoenix Sky Harbor International Airport,MCI,Kansas City International Airport,1044,5,12,0,N,0,9,0,0,0,59
4,03-01-2019,1813,1928,1820,Frontier Airlines Inc.,357,N682SW,135,125,117,68,58,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,3,15,0,N,0,0,0,10,0,58
4,03-01-2019,1943,2047,2005,Frontier Airlines Inc.,2336,N487WN,124,120,110,42,38,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,4,10,0,N,0,18,0,4,0,20
4,03-01-2019,1502,1615,1600,Frontier Airlines Inc.,3240,N282WN,133,125,114,15,7,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,5,14,0,N,0,7,0,8,0,0
4,03-01-2019,2249,2357,2250,Frontier Airlines Inc.,3492,N772SW,128,120,108,67,59,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,6,14,0,N,0,26,0,8,0,33
4,03-01-2019,2144,32,2330,Frontier Airlines Inc.,282,N338SW,108,125,99,62,79,PHX,Phoenix Sky Harbor International Airport,OKC,Will Rogers World Airport,833,3,6,0,N,0,0,0,0,0,62
4,03-01-2019,1654,2009,1840,Frontier Airlines Inc.,316,N797MX,135,145,120,89,99,PHX,Phoenix Sky Harbor International Airport,OMA,Eppley Airfield,1037,2,13,0,N,0,6,0,0,0,83
4,03-01-2019,2059,10,2340,Frontier Airlines Inc.,559,N603SW,131,145,121,30,44,PHX,Phoenix Sky Harbor International Airport,OMA,Eppley Airfield,1037,2,8,0,N,0,16,0,0,0,14
4,03-01-2019,1636,1648,1555,Frontier Airlines Inc.,508,N455WN,72,65,54,53,46,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,3,15,0,N,0,3,0,7,0,43
4,03-01-2019,1022,1038,1020,Frontier Airlines Inc.,616,N495WN,76,80,53,18,22,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,5,18,0,N,0,13,0,0,0,5
4,03-01-2019,1743,1754,1730,Frontier Airlines Inc.,966,N345SA,71,70,58,24,23,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,4,9,0,N,0,0,0,1,0,23
4,03-01-2019,1915,1923,1900,Frontier Airlines Inc.,1679,N645SW,68,70,55,23,25,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,3,10,0,N,0,19,0,0,0,4
4,03-01-2019,2306,2318,2145,Frontier Airlines Inc.,2369,N739GB,72,70,57,93,91,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,4,11,0,N,0,12,0,2,0,79
4,03-01-2019,2105,2117,2030,Frontier Airlines Inc.,3691,N257WN,72,70,54,47,45,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,8,10,0,N,0,8,0,2,0,37
4,03-01-2019,2101,2231,2140,Frontier Airlines Inc.,1484,N242WN,150,175,139,51,76,PHX,Phoenix Sky Harbor International Airport,PDX,Portland International Airport,1009,3,8,0,N,0,5,0,0,0,46
4,03-01-2019,1620,2236,2220,Frontier Airlines Inc.,287,N747SA,256,260,235,16,20,PHX,Phoenix Sky Harbor International Airport,PHL,Philadelphia International Airport,2075,6,15,0,N,0,14,0,0,0,2
4,03-01-2019,2243,2325,2210,Frontier Airlines Inc.,489,N279WN,102,110,86,75,83,PHX,Phoenix Sky Harbor International Airport,RNO,Reno/Tahoe International Airport,601,4,12,0,N,0,5,0,0,0,70
4,03-01-2019,1444,1536,1520,Frontier Airlines Inc.,736,N342SW,112,110,87,16,14,PHX,Phoenix Sky Harbor International Airport,RNO,Reno/Tahoe International Airport,601,4,21,0,N,0,14,0,2,0,0
4,03-01-2019,1418,1427,1410,Frontier Airlines Inc.,123,N287WN,69,65,51,17,13,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,9,9,0,N,0,4,0,4,0,9
4,03-01-2019,2301,2314,2125,Frontier Airlines Inc.,242,N797MX,73,65,58,109,101,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,12,0,N,0,3,0,8,0,98
4,03-01-2019,2143,2143,2050,Frontier Airlines Inc.,381,N398SW,60,65,51,53,58,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,4,5,0,N,0,8,0,0,0,45
4,03-01-2019,1706,1710,1650,Frontier Airlines Inc.,458,N203WN,64,65,52,20,21,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,9,0,N,0,11,0,0,0,9
4,03-01-2019,1055,1103,1045,Frontier Airlines Inc.,1010,N744SW,68,75,54,18,25,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,11,0,N,0,18,0,0,0,0
4,03-01-2019,1809,1834,1735,Frontier Airlines Inc.,1511,N263WN,85,65,66,59,39,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,16,0,N,0,37,0,20,0,2
4,03-01-2019,1800,1814,1615,Frontier Airlines Inc.,1600,N769SW,74,65,61,119,110,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,10,0,N,0,0,0,9,0,110
4,03-01-2019,1942,1949,1845,Frontier Airlines Inc.,3839,N421LV,67,65,57,64,62,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,2,8,0,N,0,0,0,2,0,62
4,03-01-2019,2157,42,2325,Frontier Airlines Inc.,796,N428WN,105,120,97,77,92,PHX,Phoenix Sky Harbor International Airport,SAT,San Antonio International Airport,843,2,6,0,N,0,33,0,0,0,44
4,03-01-2019,1701,1948,1915,Frontier Airlines Inc.,2015,N792SW,107,120,97,33,46,PHX,Phoenix Sky Harbor International Airport,SAT,San Antonio International Airport,843,3,7,0,N,0,8,0,0,0,25
4,03-01-2019,1231,1527,1505,Frontier Airlines Inc.,3168,N513SW,116,125,103,22,31,PHX,Phoenix Sky Harbor International Airport,SAT,San Antonio International Airport,843,2,11,0,N,0,9,0,0,0,13
4,03-01-2019,2000,2203,2145,Frontier Airlines Inc.,2361,N348SW,183,190,159,18,25,PHX,Phoenix Sky Harbor International Airport,SEA,Seattle-Tacoma International Airport,1107,4,20,0,N,0,2,0,0,0,16
4,03-01-2019,2138,2233,2210,Frontier Airlines Inc.,160,N783SW,115,115,96,23,23,PHX,Phoenix Sky Harbor International Airport,SJC,Norman Y. Mineta San José International Airport,621,13,6,0,N,0,0,0,2,0,21
4,03-01-2019,1544,1639,1510,Frontier Airlines Inc.,2094,N395SW,115,115,102,89,89,PHX,Phoenix Sky Harbor International Airport,SJC,Norman Y. Mineta San José International Airport,621,4,9,0,N,0,13,0,0,0,76
4,03-01-2019,1343,1506,1450,Frontier Airlines Inc.,320,N345SA,83,95,70,16,28,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,4,9,0,N,0,1,0,0,0,15
4,03-01-2019,1915,2042,2020,Frontier Airlines Inc.,410,N327SW,87,95,73,22,30,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,3,11,0,N,0,7,0,0,0,15
4,03-01-2019,2218,2342,2250,Frontier Airlines Inc.,980,N711HK,84,90,71,52,58,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,4,9,0,N,0,4,0,0,0,48
4,03-01-2019,1454,1622,1600,Frontier Airlines Inc.,1022,N655WN,88,95,72,22,29,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,3,13,0,N,0,8,0,0,0,14
4,03-01-2019,902,1032,1005,Frontier Airlines Inc.,1041,N474WN,90,100,73,27,37,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,6,11,0,N,0,27,0,0,0,0
4,03-01-2019,1733,1904,1830,Frontier Airlines Inc.,1684,N429WN,91,95,74,34,38,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,9,8,0,N,0,0,0,0,0,34
4,03-01-2019,1555,1648,1600,Frontier Airlines Inc.,877,N362SW,113,120,103,48,55,PHX,Phoenix Sky Harbor International Airport,SMF,Sacramento International Airport,647,3,7,0,N,0,0,0,0,0,48
4,03-01-2019,2315,9,2235,Frontier Airlines Inc.,1309,N304SW,114,120,101,94,100,PHX,Phoenix Sky Harbor International Airport,SMF,Sacramento International Airport,647,5,8,0,N,0,0,0,0,0,94
4,03-01-2019,1148,1222,1155,Frontier Airlines Inc.,259,N270WN,94,80,58,27,13,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,10,26,0,N,0,4,0,14,0,9
4,03-01-2019,1546,1600,1530,Frontier Airlines Inc.,1413,N706SW,74,75,59,30,31,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,4,11,0,N,0,9,0,0,0,21
4,03-01-2019,1357,1408,1345,Frontier Airlines Inc.,3501,N732SW,71,75,57,23,27,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,4,10,0,N,0,4,0,0,0,19
4,03-01-2019,2207,59,2355,Frontier Airlines Inc.,504,N704SW,112,135,104,64,87,PHX,Phoenix Sky Harbor International Airport,TUL,Tulsa International Airport,935,2,6,0,N,0,63,0,0,0,1
4,03-01-2019,1023,1117,1100,Frontier Airlines Inc.,1414,N402WN,54,55,45,17,18,PIT,Pittsburgh International Airport,BWI,Baltimore-Washington International Airport,210,3,6,0,N,0,6,0,0,0,11
4,03-01-2019,2047,2259,2225,Frontier Airlines Inc.,3592,N406WN,132,135,115,34,37,PIT,Pittsburgh International Airport,MCO,Orlando International Airport,834,3,14,0,N,0,0,0,0,0,34
4,03-01-2019,1833,1853,1830,Frontier Airlines Inc.,490,N651SW,80,95,65,23,38,PIT,Pittsburgh International Airport,MDW,Chicago Midway International Airport,402,6,9,0,N,0,2,0,0,0,21
4,03-01-2019,2117,2136,2105,Frontier Airlines Inc.,3336,N208WN,79,90,61,31,42,PIT,Pittsburgh International Airport,MDW,Chicago Midway International Airport,402,10,8,0,N,0,0,0,0,0,31
4,03-01-2019,1549,1715,1610,Frontier Airlines Inc.,374,N791SW,86,75,62,65,54,PIT,Pittsburgh International Airport,PHL,Philadelphia International Airport,267,7,17,0,N,0,0,0,11,0,54
4,03-01-2019,1304,1422,1355,Frontier Airlines Inc.,1236,N614SW,78,70,53,27,19,PIT,Pittsburgh International Airport,PHL,Philadelphia International Airport,267,7,18,0,N,0,0,0,8,0,19
5,03-01-2019,1957,2102,2045,Frontier Airlines Inc.,1154,N371SW,65,80,55,17,32,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,3,7,0,N,0,0,0,0,0,17
5,03-01-2019,1519,1627,1610,Frontier Airlines Inc.,2795,N266WN,68,75,56,17,24,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,3,9,0,N,0,6,0,0,0,11
5,03-01-2019,1435,1537,1500,Frontier Airlines Inc.,1338,N237WN,62,80,49,37,55,PVD,Theodore Francis Green State Airport,PHL,Philadelphia International Airport,238,5,8,0,N,0,0,0,16,0,21
5,03-01-2019,1617,1725,1710,Frontier Airlines Inc.,1410,N614SW,68,90,55,15,37,PVD,Theodore Francis Green State Airport,PHL,Philadelphia International Airport,238,7,6,0,N,0,5,0,0,0,10
5,03-01-2019,2056,2118,2055,Frontier Airlines Inc.,312,N604SW,82,95,69,23,36,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,6,7,0,N,0,0,0,0,0,23
5,03-01-2019,1805,1839,1820,Frontier Airlines Inc.,2821,N218WN,94,95,70,19,20,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,13,11,0,N,0,8,0,0,0,11
5,03-01-2019,1739,1840,1745,Frontier Airlines Inc.,269,N325SW,61,60,45,55,54,RDU,Raleigh-Durham International Airport,BWI,Baltimore-Washington International Airport,255,3,13,0,N,0,0,0,1,0,54
5,03-01-2019,1115,1249,1230,Frontier Airlines Inc.,3499,N204WN,94,100,78,19,25,RDU,Raleigh-Durham International Airport,MCO,Orlando International Airport,534,7,9,0,N,0,0,0,0,0,19
5,03-01-2019,1907,2006,1940,Frontier Airlines Inc.,1076,N411WN,119,125,103,26,32,RDU,Raleigh-Durham International Airport,MDW,Chicago Midway International Airport,632,7,9,0,N,0,2,0,0,0,24
5,03-01-2019,955,1100,1045,Frontier Airlines Inc.,1402,N675AA,125,125,108,15,15,RDU,Raleigh-Durham International Airport,MDW,Chicago Midway International Airport,632,8,9,0,N,0,6,0,0,0,9
5,03-01-2019,1343,1456,1440,Frontier Airlines Inc.,201,N251WN,73,75,57,16,18,RDU,Raleigh-Durham International Airport,PHL,Philadelphia International Airport,336,9,7,0,N,0,0,0,0,0,16
5,03-01-2019,2111,2216,2155,Frontier Airlines Inc.,882,N774SW,65,75,54,21,31,RDU,Raleigh-Durham International Airport,PHL,Philadelphia International Airport,336,4,7,0,N,0,1,0,0,0,20
5,03-01-2019,1727,1843,1825,Frontier Airlines Inc.,1502,N656SW,76,85,60,18,27,RDU,Raleigh-Durham International Airport,PHL,Philadelphia International Airport,336,6,10,0,N,0,3,0,0,0,15
5,03-01-2019,728,910,820,Frontier Airlines Inc.,3266,N698SW,102,115,87,50,63,RDU,Raleigh-Durham International Airport,TPA,Tampa International Airport,587,4,11,0,N,0,50,0,0,0,0
5,03-01-2019,1856,2056,2020,Frontier Airlines Inc.,239,N267WN,60,65,48,36,41,RNO,Reno/Tahoe International Airport,BOI,Boise Airport (Boise Air Terminal),335,2,10,0,N,0,5,0,0,0,31
5,03-01-2019,1501,1657,1615,Frontier Airlines Inc.,3589,N601WN,56,65,47,42,51,RNO,Reno/Tahoe International Airport,BOI,Boise Airport (Boise Air Terminal),335,2,7,0,N,0,1,0,0,0,41
5,03-01-2019,1615,1725,1655,Frontier Airlines Inc.,637,N342SW,70,70,54,30,30,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,6,10,0,N,0,14,0,0,0,16
5,03-01-2019,1938,2049,2020,Frontier Airlines Inc.,708,N286WN,71,70,53,29,28,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,7,11,0,N,0,13,0,1,0,15
5,03-01-2019,2230,2335,2300,Frontier Airlines Inc.,1017,N337SW,65,70,54,35,40,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,4,7,0,N,0,1,0,0,0,34
5,03-01-2019,1348,1517,1455,Frontier Airlines Inc.,1027,N230WN,89,75,53,22,8,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,23,13,0,N,0,6,0,14,0,2
5,03-01-2019,1859,2011,1835,Frontier Airlines Inc.,1072,N752SW,72,70,57,96,94,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,4,11,0,N,0,5,0,2,0,89
5,03-01-2019,2029,2134,2050,Frontier Airlines Inc.,1403,N258WN,65,70,54,44,49,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,4,7,0,N,0,0,0,0,0,44
5,03-01-2019,1045,1158,1140,Frontier Airlines Inc.,2018,N313SW,73,70,54,18,15,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,7,12,0,N,0,15,0,3,0,0
5,03-01-2019,1509,1619,1555,Frontier Airlines Inc.,3517,N487WN,70,70,57,24,24,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,4,9,0,N,0,2,0,0,0,22
5,03-01-2019,1140,1255,1240,Frontier Airlines Inc.,397,N424WN,75,80,62,15,20,RNO,Reno/Tahoe International Airport,LAX,Los Angeles International Airport,390,7,6,0,N,0,8,0,0,0,7
5,03-01-2019,1927,2049,2020,Frontier Airlines Inc.,520,N283WN,82,85,64,29,32,RNO,Reno/Tahoe International Airport,LAX,Los Angeles International Airport,390,9,9,0,N,0,17,0,0,0,12
5,03-01-2019,1106,1203,1110,Frontier Airlines Inc.,891,N400WN,57,55,44,53,51,RNO,Reno/Tahoe International Airport,OAK,Oakland International Airport,180,5,8,0,N,0,17,0,2,0,34
5,03-01-2019,1235,1335,1305,Frontier Airlines Inc.,2719,N466WN,60,55,41,30,25,RNO,Reno/Tahoe International Airport,OAK,Oakland International Airport,180,5,14,0,N,0,0,0,5,0,25
5,03-01-2019,1910,2014,1900,Frontier Airlines Inc.,2732,N788SA,64,55,46,74,65,RNO,Reno/Tahoe International Airport,OAK,Oakland International Airport,180,4,14,0,N,0,0,0,36,0,38
5,03-01-2019,2037,2158,2125,Frontier Airlines Inc.,1511,N263WN,81,90,64,33,42,RNO,Reno/Tahoe International Airport,PDX,Portland International Airport,444,11,6,0,N,0,0,0,0,0,33
5,03-01-2019,1611,1734,1715,Frontier Airlines Inc.,2360,N618WN,83,90,70,19,26,RNO,Reno/Tahoe International Airport,PDX,Portland International Airport,444,4,9,0,N,0,10,0,0,0,9
5,03-01-2019,1813,2053,2000,Frontier Airlines Inc.,796,N428WN,100,100,83,53,53,RNO,Reno/Tahoe International Airport,PHX,Phoenix Sky Harbor International Airport,601,5,12,0,N,0,21,0,0,0,32
5,03-01-2019,1646,1815,1750,Frontier Airlines Inc.,3513,N686SW,89,110,77,25,46,RNO,Reno/Tahoe International Airport,SAN,San Diego International Airport (Lindbergh Field),488,2,10,0,N,0,13,0,0,0,12
5,03-01-2019,1603,1739,1720,Frontier Airlines Inc.,3835,N610WN,96,110,85,19,33,RNO,Reno/Tahoe International Airport,SEA,Seattle-Tacoma International Airport,564,4,7,0,N,0,9,0,0,0,10
5,03-01-2019,2101,2213,2135,Frontier Airlines Inc.,298,N450WN,72,60,55,38,26,RNO,Reno/Tahoe International Airport,SJC,Norman Y. Mineta San José International Airport,188,6,11,0,N,0,7,0,12,0,19
5,03-01-2019,1221,1330,1315,Frontier Airlines Inc.,1002,N745SW,69,60,57,15,6,RNO,Reno/Tahoe International Airport,SJC,Norman Y. Mineta San José International Airport,188,3,9,0,N,0,4,0,9,0,2
5,03-01-2019,1801,1900,1810,Frontier Airlines Inc.,1276,N265WN,59,60,46,50,51,RNO,Reno/Tahoe International Airport,SJC,Norman Y. Mineta San José International Airport,188,5,8,0,N,0,7,0,0,0,43
5,03-01-2019,1311,1523,1500,Frontier Airlines Inc.,2969,N642WN,72,80,61,23,31,RNO,Reno/Tahoe International Airport,SLC,Salt Lake City International Airport,422,3,8,0,N,0,10,0,0,0,13
5,03-01-2019,1855,2121,2045,Frontier Airlines Inc.,1830,N390SW,146,140,128,36,30,RSW,Southwest Florida International Airport,BWI,Baltimore-Washington International Airport,919,6,12,0,N,0,11,0,6,0,19
5,03-01-2019,1134,1355,1330,Frontier Airlines Inc.,3047,N355SW,141,140,131,25,24,RSW,Southwest Florida International Airport,BWI,Baltimore-Washington International Airport,919,3,7,0,N,0,9,0,1,0,15
5,03-01-2019,1554,1814,1535,Frontier Airlines Inc.,3587,N374SW,200,175,161,159,134,RSW,Southwest Florida International Airport,MDW,Chicago Midway International Airport,1105,33,6,0,N,0,2,0,25,0,132
5,03-01-2019,1424,1654,1625,Frontier Airlines Inc.,294,N398SW,90,100,76,29,39,SAN,San Diego International Airport (Lindbergh Field),ABQ,Albuquerque International Sunport,628,6,8,0,N,0,11,0,0,0,18
5,03-01-2019,2009,2232,2210,Frontier Airlines Inc.,1255,N361SW,83,100,72,22,39,SAN,San Diego International Airport (Lindbergh Field),ABQ,Albuquerque International Sunport,628,4,7,0,N,0,2,0,0,0,20
5,03-01-2019,1557,2022,2005,Frontier Airlines Inc.,2529,N453WN,145,160,133,17,32,SAN,San Diego International Airport (Lindbergh Field),AUS,Austin-Bergstrom International Airport,1164,5,7,0,N,0,9,0,0,0,8
5,03-01-2019,1502,2031,2015,Frontier Airlines Inc.,179,N226WN,209,220,197,16,27,SAN,San Diego International Airport (Lindbergh Field),BNA,Nashville International Airport,1751,4,8,0,N,0,8,0,0,0,8
5,03-01-2019,1425,1658,1545,Frontier Airlines Inc.,1156,N630WN,93,100,79,73,80,SAN,San Diego International Airport (Lindbergh Field),ELP,El Paso International Airport,636,4,10,0,N,0,1,0,0,0,72
5,03-01-2019,1609,1713,1630,Frontier Airlines Inc.,156,N466WN,64,70,49,43,49,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,6,9,0,N,0,4,0,0,0,39
5,03-01-2019,1036,1150,1135,Frontier Airlines Inc.,213,N302SW,74,70,53,15,11,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,11,10,0,N,0,1,0,4,0,10
5,03-01-2019,1904,2008,1835,Frontier Airlines Inc.,415,N395SW,64,70,52,93,99,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,5,7,0,N,0,90,0,0,0,3
5,03-01-2019,1630,1736,1705,Frontier Airlines Inc.,719,N414WN,66,70,48,31,35,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,6,12,0,N,0,1,0,0,0,30
5,03-01-2019,2008,2109,2010,Frontier Airlines Inc.,2273,N692SW,61,70,48,59,68,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,3,10,0,N,0,3,0,0,0,56
